"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T17:52:32.066Z","277ACAC128203005","0","51","481F","1137560","2","22","1137837","0e","255","ff1677912df5cc0e00115cad00115b8e012d930200115b8e01ba330200115b989328330200115b9801ba160100115b98012d1a0200115b98481f3302ffffff","2021-04-05T18:01:24.066Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:36.657Z","277ACAC128203005","0","147","9328","1137597","2","34","1137839","0e","39","271677912df5cc0e00115caf00115bbd012d930200115bbd01ba330200115bbd9328930200115bc701ba330200115bc7481f930200115bc7012d7602ffffff","2021-04-05T17:57:17.657Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:42.885Z","277ACAC128203005","0","147","9328","1137607","2","33","1137839","0e","34","221677912df5cc0e00115caf00115bc79328930200115bd09328330200115bd0012d760200115bd001ba160100115bd0481f330200115bd901ba3302ffffff","2021-04-05T17:57:08.885Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:45.189Z","277ACAC128203005","0","147","9328","1137579","2","21","1137838","0e","255","ff1677912df5cc0e00115cae00115bab012d760200115bab9328930200115bb4481f1a0200115bb49328330200115bb401ba160100115bb4012d5b02ffffff","2021-04-05T18:01:19.189Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:46.657Z","277ACAC128203005","0","118","012D","1137607","2","34","1137839","0e","39","271677912df5cc0e00115caf00115bbd012d930200115bbd01ba330200115bbd9328930200115bc701ba330200115bc7481f930200115bc7012d7602ffffff","2021-04-05T17:57:17.657Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:51.885Z","277ACAC128203005","0","51","481F","1137616","2","33","1137839","0e","34","221677912df5cc0e00115caf00115bc79328930200115bd09328330200115bd0012d760200115bd001ba160100115bd0481f330200115bd901ba3302ffffff","2021-04-05T17:57:08.885Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:54.189Z","277ACAC128203005","0","91","012D","1137588","2","21","1137838","0e","255","ff1677912df5cc0e00115cae00115bab012d760200115bab9328930200115bb4481f1a0200115bb49328330200115bb401ba160100115bb4012d5b02ffffff","2021-04-05T18:01:19.189Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:00.756Z","277ACAC128203005","0","147","481F","1137625","2","25","1137839","0e","0","001677912df5cc0e00115caf00115bd9012d330200115bd9481f930200115be301ba330200115be3481f760200115be3012d930200115bec012d1a02ffffff","2021-04-05T17:56:34.756Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:00.885Z","277ACAC128203005","0","51","01BA","1137625","2","33","1137839","0e","34","221677912df5cc0e00115caf00115bc79328930200115bd09328330200115bd0012d760200115bd001ba160100115bd0481f330200115bd901ba3302ffffff","2021-04-05T17:57:08.885Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:10.756Z","277ACAC128203005","0","147","012D","1137635","2","25","1137839","0e","0","001677912df5cc0e00115caf00115bd9012d330200115bd9481f930200115be301ba330200115be3481f760200115be3012d930200115bec012d1a02ffffff","2021-04-05T17:56:34.756Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:19.756Z","277ACAC128203005","0","26","012D","1137644","2","25","1137839","0e","0","001677912df5cc0e00115caf00115bd9012d330200115bd9481f930200115be301ba330200115be3481f760200115be3012d930200115bec012d1a02ffffff","2021-04-05T17:56:34.756Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:24.497Z","277ACAC128203005","0","22","01BA","1137644","1","32","1137840","0e","24","181677912df5cc0e00115cb000115bec481f1a0200115bec9328330200115bec01ba160100115bf501ba330200115bf5012d330200115bf593289302ffffff","2021-04-05T17:57:04.497Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:53:33.497Z","277ACAC128203005","0","147","9328","1137653","2","32","1137840","0e","24","181677912df5cc0e00115cb000115bec481f1a0200115bec9328330200115bec01ba160100115bf501ba330200115bf5012d330200115bf593289302ffffff","2021-04-05T17:57:04.497Z","HELIUM","14"
