"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T18:05:08.627Z","277ACAC128203005","0","4","01BA","1138371","2","9","1138937","0e","3","031677912df5cc0e001160f900115eb1012d330200115eba012d330200115eba01ba1a0200115eba481f930200115ec3481f930200115ec301ba0402ffffff","2021-04-05T18:14:37.627Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:08.981Z","277ACAC128203005","0","147","9328","1138371","2","21","1138994","0e","0","001677912df5cc0e0011613200115ec3012d930200115ec39328930200115ed101ba760200115ed19328930200115ed1481f330200115ed1012d9302ffffff","2021-04-05T18:15:31.981Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:22.981Z","277ACAC128203005","0","147","012D","1138385","2","21","1138994","0e","0","001677912df5cc0e0011613200115ec3012d930200115ec39328930200115ed101ba760200115ed19328930200115ed1481f330200115ed1012d9302ffffff","2021-04-05T18:15:31.981Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:26.046Z","277ACAC128203005","0","91","9328","1138388","2","51","1138995","0e","117","751677912df5cc0e0011613300115ed401ba160100115ed4012d330200115ed4481f930200115ed493285b0200115ede012d330200115ede481f9302ffffff","2021-04-05T18:17:30.046Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:29.805Z","277ACAC128203005","0","26","01BA","1138382","2","14","1138385","0e","151","971677912df5cc0e00115ed100115ece481f930200115ece012d330200115ece01ba1a0200115ecf01ba760200115ecf9328930200115ecf481f3302ffffff","2021-04-05T18:08:03.805Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:30.359Z","277ACAC128203005","0","91","9328","1138388","2","51","1138995","0e","117","751677912df5cc0e0011613300115ed401ba160100115ed4012d330200115ed4481f930200115ed493285b0200115ede012d330200115ede481f9302ffffff","2021-04-05T18:17:34.359Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:30.805Z","277ACAC128203005","0","51","481F","1138383","2","14","1138385","0e","151","971677912df5cc0e00115ed100115ece481f930200115ece012d330200115ece01ba1a0200115ecf01ba760200115ecf9328930200115ecf481f3302ffffff","2021-04-05T18:08:03.805Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:30.972Z","277ACAC128203005","0","147","012D","1138383","2","13","1138385","0e","146","921677912df5cc0e00115ed100115ecf012d9302ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff","2021-04-05T18:07:58.972Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:35.947Z","277ACAC128203005","0","26","01BA","1138398","2","36","1138995","0e","59","3b1677912df5cc0e0011613300115ede01ba1a0200115ee701ba5b0200115ee7012d930200115ee7481f330200115ee79328930200115ef093285b02ffffff","2021-04-05T18:16:31.947Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:36.046Z","277ACAC128203005","0","147","481F","1138398","2","51","1138995","0e","117","751677912df5cc0e0011613300115ed401ba160100115ed4012d330200115ed4481f930200115ed493285b0200115ede012d330200115ede481f9302ffffff","2021-04-05T18:17:30.046Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:05:40.359Z","277ACAC128203005","0","147","481F","1138398","2","51","1138995","0e","117","751677912df5cc0e0011613300115ed401ba160100115ed4012d330200115ed4481f930200115ed493285b0200115ede012d330200115ede481f9302ffffff","2021-04-05T18:17:34.359Z","HELIUM","14"
